year,L,aL,sigma,sigmatot,gA,gsig,eland,cost1tot,pbacktime,cpricebase,varpcc,rprecaut,rr,rr1,CO2E_GHGabateB,F_Misc,emissrat,UTILITY,MIU,C,K,CPC,I,S,Y,YGROSS,YNET,DAMAGES,DAMFRAC,ABATECOST,MCABATE,CCATOT,PERIODU,CPRICE,TOTPERIODU,RFACTLONG,RSHORT,RLONG,FORC,TATM,TBOX1,TBOX2,RES0,RES1,RES2,RES3,MAT,CACC,IRFt,ECO2,ECO2E,EIND,F_GHGabate,alpha,ppm,abaterat,atfrac2020,atfrac1765,FORC_CO2,scc
2020,7752.9,5.84,0.29135476864600707,0.4078966761044099,0.066,-0.015,5.9,0.1090617323932941,695.1772859016417,6.0,0.0,-0.0,1.0,1.0,9.959999998,-0.054,1.4,4466.561282320065,0.05,99.73361915526499,295.0,12.864040443610133,34.424318375693105,0.2565954650856898,134.1579375309581,134.89143646541945,134.1640326021515,0.7274038632679435,0.0053925132857075,0.006095071193412289,5.760332870050511,633.5,1.724736989391751,5.760332870050511,13371.713405055305,1000000.0,1.0,1.0,2.7918384642977476,1.24715,0.1477,1.099454,150.093,102.698,39.534,6.1865,886.5128014,334.9871986,43.9591365234,42.94120010052435,52.403200098624346,37.33620010052435,0.518,0.44715359053883125,416.2031931455399,4.543205795785135e-05,0.0,0.47121199161464883,2.327838464297747,9.62537447266572
2025,8137.367350850203,6.252676659528908,0.27030248882209557,0.3752136422961714,0.06550685161806313,-0.0144,5.3100000000000005,0.09543026326887588,661.2730895941868,6.788449277343746,0.0005,-0.000225625,0.8790867031950537,0.8780954309205617,10.30624999828125,-0.034062499999999996,1.3881249999999998,,0.1,116.10935442785059,346.31614188528164,14.26866324471874,39.513706890917504,0.25390650046383684,155.6230613187681,156.76407229990383,155.6606392319463,1.1034330679575297,0.007038813497052836,0.03757791317820687,16.610429012740564,692.0561819552605,1.8427906777498353,16.610429012740564,13182.313622108759,796665.6906969864,0.04546402955839702,0.04546402955839702,3.0139701566798216,1.4248620128671434,0.1650751709536973,1.2597868419134461,162.808069324479,113.13332232901794,44.75891192494718,7.027347707636742,915.7276512860809,364.3285306691796,45.25679236630606,42.91534701049584,52.190972008948975,38.13634701049585,0.536360099981855,0.5118537698072628,429.91908511083614,0.00024146751040473837,0.49891990770852046,0.47355641795524545,2.5116725566979676,56.355923324340665
2030,8481.17060833459,6.69098181228545,0.251524817063623,0.34616102948381117,0.06501738801380214,-0.013824,4.779000000000001,0.08374732639701223,629.0224204524875,7.680507265178139,0.001,-0.00045125,0.7745396070563381,0.7710515858035668,10.6524999985625,-0.014124999999999999,1.37625,,0.23662173968164363,133.81779014440707,402.06475308243085,15.778221701247471,44.91940520201093,0.2513153745920135,178.737195346418,180.59166822333512,179.09381948280938,1.4978487405257381,0.008294118744577795,0.35662413639139284,62.683545684093836,750.5771096968457,1.9579390397925085,62.683545684093836,12861.70654584099,637965.2251988138,0.0444302710577676,0.0449471503080823,3.196051703077022,1.5467075431351875,0.18332283057992557,1.3633847125552618,174.1625062040443,122.24652436630845,48.41947670804277,7.136536928538529,939.9650442069341,398.61206548991163,46.41566616146637,38.323333989689814,46.45522090663375,34.675149283628386,0.5503882648196045,0.5755185200476003,441.29814282015684,0.00199524299181379,0.456555840674429,0.4689258904522576,2.6597884382574186,66.10816124100869
2035,8786.618184800645,7.156263364162137,0.2347266535787394,0.32025517797649256,0.0645315816547602,-0.013271039999999998,4.301100000000001,0.07370114137493339,598.3446350050658,8.689788998988657,0.0015,-0.000676875,0.6839684848167449,0.6770568744981654,10.998749998843751,0.005812500000000005,1.364375,,0.2671414109615719,153.03883912336016,462.0122420627085,17.417262922393885,50.94486052000906,0.24974966435591409,203.98369964336922,206.42276377758927,204.47546616804982,1.947297609539481,0.009433541019911939,0.49176652468057647,72.39979659436665,802.8362015009682,2.0716678641063386,72.39979659436665,12450.247227447002,512877.5694943052,0.04364932303398585,0.044514541216716816,3.367855249623806,1.649530880502617,0.20235487814325204,1.447176002359365,185.61710998644202,131.50791884230733,52.36764266427682,7.792912228819983,965.2855837218463,425.5506177791219,47.35575785509671,38.66124000806294,46.72176841340198,35.509141930749756,0.551543816066494,0.6313857061059994,453.18572005720483,0.0024108128519109446,0.465185689603053,0.469940914867903,2.8104989335573127,76.88119452322837
2040,9056.484468787621,7.649925132503061,0.21965682912287354,0.2970858613886865,0.06404940521420154,-0.012740198399999998,3.8709900000000004,0.06503472573145694,569.1630228089585,9.831698641742365,0.002,-0.0009025,0.6053540109381833,0.5945205479701953,11.344999999125001,0.025750000000000002,1.3525,,0.30082814139413944,173.86175786535603,527.5379114194461,19.197488657387456,57.52062964635691,0.2485955403301607,231.38238751171295,234.53358398839083,232.05378289501385,2.4798010933769747,0.010573330485154409,0.6713953833009104,83.2810542125302,855.5560742392358,2.184205446966868,83.2810542125302,11974.642507002494,413843.13236214535,0.04291003320948149,0.044113414214907984,3.5365661430482214,1.7463407277660339,0.22213386413779063,1.524206863628243,197.09083895670693,140.83381192386133,56.46849262479529,8.501655766613569,990.8947992719771,452.6612749672588,48.27407335552344,38.72565635995557,46.657761095227286,36.01916908701087,0.5518572719042392,0.6897567865522817,465.2088259492851,0.002901670220110955,0.4700704249090492,0.47091570815048667,2.9589588711439827,88.830776779215
2045,9293.783346442808,8.173428357352368,0.20610082048006811,0.2763039124560913,0.06357083156957424,-0.012230590463999998,3.4838910000000007,0.057535466632715596,541.4046146336524,11.123664589932911,0.0025,-0.001128125,0.5369872355398027,0.522045776761017,11.691249999406251,0.0456875,1.340625,,0.3379417383699218,196.38245149313113,599.1090095481597,21.1305174838508,64.68541462942066,0.24777241102149167,261.0678661225518,265.0884442418187,261.9763457731678,3.1120984686508906,0.011739849609634341,0.9084796506160506,95.426476232631,908.363787457357,2.2956859168290276,95.426476232631,11456.948912803278,335125.7994611622,0.04219620251392079,0.043729971874710546,3.6997796319367127,1.8401547452544202,0.24260679057755266,1.5975479546768674,208.49123716870312,150.13234329074803,60.61115674217344,9.190567332549495,1016.4253045341741,479.93848292318313,49.18307568952514,38.478056098185235,46.218344749074795,36.171517279016555,0.5509007113313948,0.7514058021313903,477.19497865454184,0.0034798600996324364,0.47264319395983406,0.47164506746459856,3.103191420605319,102.04283064113251
2050,9501.598424748781,8.728293215227449,0.1938747857783682,0.2576111216030067,0.0630958338009846,-0.011741366845439997,3.1355019000000004,0.05102681831751864,515.0,12.585405474490715,0.003,-0.00135375,0.47741937304537674,0.45840601130522457,12.037499999687501,0.06562500000000002,1.3287499999999999,,0.37872589715139354,220.7123854510202,677.1949521956955,23.22897428248824,72.47629990051398,0.24720019401026563,293.1886853515342,298.2641876243774,294.40780016533154,3.8563874590459024,0.012929435108389512,1.2191148137973506,108.92491605719898,960.8338639548824,2.4062315648615065,108.92491605719898,10915.261109317273,272320.3104920282,0.04150539931131703,0.04335920978081162,3.8553448760819236,1.9311359759471123,0.2637071615643835,1.667428814382729,219.7126047468979,159.29830893139854,64.68308464637822,9.826157516844551,1041.5201558415192,507.31370811336313,50.08214179397362,37.87374367904106,45.35233069188701,35.92573754913846,0.5482452690723262,0.8163806009899056,488.97659898662874,0.004158123674982982,0.4735451072286045,0.47200683503672464,3.241474607009598,116.58784940251941
2055,9682.961394142814,9.316100333546176,0.1828206618271585,0.24075195904363936,0.06262438518968289,-0.011271712171622397,2.8219517100000004,0.04744956533608882,512.4314267842313,14.239231116397423,0.0035,-0.001579375,0.4254200792165602,0.402524224033637,12.38374999996875,0.08556250000000001,1.316875,,0.41164866274854733,246.96584868945965,762.2583468229142,25.505198114168703,80.97693590128982,0.24692397487062748,327.94278459074945,334.24933664005437,329.52065828437173,4.728678355682627,0.014147158535051439,1.577873693622273,123.84500383258214,1012.4798780626656,2.5158905794651534,123.84500383258214,10363.773988745,222038.99085658012,0.04082519692366811,0.04299720794407684,4.005598059012896,2.020029395406737,0.2853857430216258,1.7346436523851114,230.85677159013935,168.43622114282158,68.81950343451217,10.523316166281584,1066.6358123337545,533.844065728911,50.95645968071837,37.6130872129231,44.89908308559239,35.95278815068557,0.5434596826439517,0.8836271915082184,500.7679870111524,0.004811429821794534,0.4752838253621802,0.47273611849179786,3.376575876368944,132.5117607494447
2060,9840.769455788895,9.93849230378298,0.17280211942118176,0.2255067658446422,0.06215645921656042,-0.0108208436847575,2.5397565390000008,0.04422323540669511,509.87566438082155,16.11038303033978,0.004,-0.001805,0.37994272512233224,0.3534546819587812,12.730000000250001,0.10550000000000001,1.305,,0.44633253925923344,275.26792952453184,854.9906107175722,27.9721957476205,90.23602429010032,0.2468811167385186,365.50395381463215,373.2752969562935,367.5306655929357,5.744631363357805,0.015389797852147821,2.026711778303508,140.2548744110475,1063.7704515348335,2.6247011589707983,140.2548744110475,9813.570661054193,181650.42968815443,0.04015377536042456,0.0426417788711203,4.150097121493195,2.106878720782589,0.3075913304399782,1.7992873903426108,241.85464524497874,177.4767244330184,72.9407048233975,11.202991396299273,1091.475065897694,560.2953856371396,51.82076219916513,37.119261245663694,44.16744802103207,35.71308069181581,0.5375000473404341,0.9543187310529915,512.4296084026734,0.005544979082035782,0.4763568100086764,0.47329295567322693,3.507097074152761,149.8628590294596
2065,9977.733279871927,10.59717519137652,0.16370121443959496,0.2116861329222012,0.061692029560657814,-0.0103880099373672,2.2857808851000008,0.041305879442262154,507.3326488955773,18.227419673340176,0.0045000000000000005,-0.0020306250000000003,0.3400954478295329,0.3103669412654861,13.07625000053125,0.1254375,1.2931249999999999,,0.4827306106059488,305.75728882976955,956.043527165593,30.643962937611633,100.32168120423826,0.24704968394654037,406.0789700340078,415.58105095789455,408.6630157412954,6.918035216599142,0.01664665701348365,2.584045707287623,158.205127127194,1114.3876259607384,2.7327050625100764,158.205127127194,9273.11126355965,149101.3802936628,0.03949152898134283,0.04229175110558947,4.2874630249024905,2.191223086232482,0.33026442603211653,1.8609586602003656,252.6313596972866,186.34428257583613,76.96543792332318,11.83127855612331,1115.7723587525693,586.6152672081693,52.6721342311135,36.3727818021792,43.136725655517964,35.19041731945492,0.5300977244648818,1.0283633545443702,523.8367881467461,0.006363406869041304,0.47674246582477536,0.4735985412271422,3.63192780043761,168.66747535829754
